EMLO Letter ID Number,Year date,Month date,Day date,Standard gregorian date,Date is range (0=No; 1=Yes),Year 2nd date (range),Month 2nd date (range),Day 2nd date (range),"Calendar of date provided to EMLO (G=Gregorian; JJ=Julian, year start 1 January; JM=Julian, year start March, U=Unknown)",Date as marked on letter,Date uncertain (0=No; 1=Yes),Date approximate (0=No; 1=Yes),Date inferred (0=No; 1=Yes),Notes on date,Author,Author EMLO ID,Author as marked in body/text of letter,Author inferred (0=No; 1=Yes),Author uncertain (0=No; 1=Yes),Notes on Author in relation to letter,Recipient,Recipient EMLO ID,Recipient as marked in body/text of letter,Recipient inferred (0=No; 1=Yes),Recipient uncertain (0=No; 1=Yes),Notes on Recipient in relation to letter,Origin name,Origin EMLO ID,Origin as marked in body/text of letter,Origin inferred (0=No; 1=Yes),Origin uncertain (0=No; 1=Yes),Notes on Origin in relation to letter,Destination name,Destination EMLO ID,Destination as marked in body/text of letter,Destination inferred (0=No; 1=Yes),Destination uncertain (0=No; 1=Yes),Notes on Destination in relation to letter,Abstract,Keywords,Language(s),Incipit,Explicit,People mentioned,EMLO IDs of people mentioned,Notes on people mentioned,Original Catalogue name,Matching letter(s) in alternative EMLO catalogue(s) (self reference also),Match id number,Related Resource IDs [er = number for link to EMLO letter],General notes for public display,Editors' working notes,UUID,EMLO URL
949110,1671,8,10,1671-08-20,0,,,,JJ,,0,0,0,,"Oldenburg, Henry",4830,,0,0,,"Pardies, Ignace-Gaston",600281,,0,0,,"London, England",1606,,0,0,,,,,0,0,,,,French,,,,,,"Oldenburg, Henry",,,,,,c7596188-875a-412d-b484-7a266b7fccf7,http://emlo.bodleian.ox.ac.uk/profile/work/c7596188-875a-412d-b484-7a266b7fccf7
949187,1671,12,18,1671-12-28,0,,,,JJ,,0,0,0,,"Oldenburg, Henry",4830,,0,0,,"Pardies, Ignace-Gaston",600281,,0,0,,"London, England",1606,,0,0,,"Paris, Île-de-France, France",300017,,0,0,,,,French,,,,,,"Oldenburg, Henry",,,,,,b48e8458-7b49-4d27-83ac-46449b78beec,http://emlo.bodleian.ox.ac.uk/profile/work/b48e8458-7b49-4d27-83ac-46449b78beec
954840,1672,7,22,1672-08-01,0,,,,JJ,,0,0,0,,"Oldenburg, Henry",4830,,0,0,,"Pardies, Ignace-Gaston",600281,,0,0,,,,,0,0,,,,,0,0,,,,,,,,,,"Oldenburg, Henry",,,,"Missing manuscript. A memorandum exists of the contents of this letter, see Oldenburg, Henry, ‘The Correspondence of Henry Oldenburg’, vol. IX, 1672–1673, ed. and tr. A. Rupert Hall and Marie Boas Hall (Madison and London, 1973), p. 173.",,ce76fbb3-e495-4242-a6d8-d8ea7709ed0c,http://emlo.bodleian.ox.ac.uk/profile/work/ce76fbb3-e495-4242-a6d8-d8ea7709ed0c
954808,1672,6,17,1672-06-27,0,,,,JJ,,0,0,0,,"Oldenburg, Henry",4830,,0,0,,"Pardies, Ignace-Gaston",600281,,0,0,,,,,0,0,,,,,0,0,,,,,,,,,,"Oldenburg, Henry",,,,"Missing manuscript. A memorandum exists of the contents of this letter, see Oldenburg, Henry, ‘The Correspondence of Henry Oldenburg’, vol. IX, 1672–1673, ed. and tr. A. Rupert Hall and Marie Boas Hall (Madison and London, 1973), p. 115.",,263de5e9-7d18-417d-b25e-5d51854cc464,http://emlo.bodleian.ox.ac.uk/profile/work/263de5e9-7d18-417d-b25e-5d51854cc464
954768,1672,4,22,1672-05-02,0,,,,JJ,,0,0,0,,"Oldenburg, Henry",4830,,0,0,,"Pardies, Ignace-Gaston",600281,,0,0,,,,,0,0,,,,,0,0,,,,,,,,,,"Oldenburg, Henry",,,,"Missing manuscript.  Calendared in Oldenburg, Henry, ‘The Correspondence of Henry Oldenburg’, vol. IX, 1672–1673, ed. and tr. A. Rupert Hall and Marie Boas Hall (Madison and London, 1973), p. 33.",,700345d7-686b-4d44-b039-978cf0052fa2,http://emlo.bodleian.ox.ac.uk/profile/work/700345d7-686b-4d44-b039-978cf0052fa2
949227,1672,1,29,1672-02-08,0,,,,JJ,,0,0,0,,"Oldenburg, Henry",4830,,0,0,,"Pardies, Ignace-Gaston",600281,,0,0,,,,,0,0,,,,,0,0,,,,,,,,,,"Oldenburg, Henry",,,,"Missing manuscript. A memorandum exists of the content of a letter of this date. See Oldenburg, Henry, ‘The Correspondence of Henry Oldenburg’, vol. VIII, 1671–1672, ed. and tr. A. Rupert Hall and Marie Boas Hall (Madison, Milwaukee, and London, 1971), pp. 509–11.",,ad4781bf-b681-4edd-9318-c2f521be9310,http://emlo.bodleian.ox.ac.uk/profile/work/ad4781bf-b681-4edd-9318-c2f521be9310
954814,1672,6,15,1672-07-10,1,1672,6,30,JJ,,0,1,0,,"Oldenburg, Henry",4830,,0,0,,"Pardies, Ignace-Gaston",600281,,0,0,,,,,0,0,,,,,0,0,,,,,,,,,,"Oldenburg, Henry",,,,"Missing manuscript. A memorandum exists of the contents of this letter, see Oldenburg, Henry, ‘The Correspondence of Henry Oldenburg’, vol. IX, 1672–1673, ed. and tr. A. Rupert Hall and Marie Boas Hall (Madison and London, 1973), p. 130.",,94d0ce68-cfac-4236-8266-4d634e481a04,http://emlo.bodleian.ox.ac.uk/profile/work/94d0ce68-cfac-4236-8266-4d634e481a04
500165,1672,5,15,1672-05-15,0,,,,,"""yrs of May 15""",0,0,0,,"Aubrey, John",400011,,0,0,,"Paschall, Andrew (Reverend)",16056,,0,0,,,,,0,0,,,,,0,0,,,,,,,,,,"Aubrey, John",,,,"Answered by AP-JA, 1672-06-12; Mentioned Bodl. Aubrey 13. 2",,e6334df6-ad4e-46a0-bc45-bdb5c6d9b658,http://emlo.bodleian.ox.ac.uk/profile/work/e6334df6-ad4e-46a0-bc45-bdb5c6d9b658
500166,1674,,,1674-12-31,0,,,,,[probably February or March],0,0,0,,"Aubrey, John",400011,,0,0,,"Paschall, Andrew (Reverend)",16056,,0,0,,,,,0,0,,,,,0,0,,,,,,,,,,"Aubrey, John",,,,"Answered by AP-JA, 1674-03-16; Mentioned Bodl. Aubrey 13. 3",,4a80d957-df17-43b5-b832-85ca7aca566f,http://emlo.bodleian.ox.ac.uk/profile/work/4a80d957-df17-43b5-b832-85ca7aca566f
500168,1675,3,27,1675-03-27,0,,,,,yours of March 27th,0,0,0,,"Aubrey, John",400011,,0,0,,"Paschall, Andrew (Reverend)",16056,,0,0,,,,,0,0,,,,,0,0,,,,,,,,,,"Aubrey, John",,,,"Answered by AP-JA, 1675-06-18; Mentioned Bodl. Aubrey 13. 4",,a1c99e9f-133d-4a9c-a376-b89bbba925ba,http://emlo.bodleian.ox.ac.uk/profile/work/a1c99e9f-133d-4a9c-a376-b89bbba925ba
500167,1675,,,1675-12-31,0,,,,,[between June and November],0,0,0,,"Aubrey, John",400011,,0,0,,"Paschall, Andrew (Reverend)",16056,,0,0,,,,,0,0,,,,,0,0,,,,,,,,,,"Aubrey, John",,,,"Answered by AP-JA, 1675-11-03; Mentioned Bodl. Aubrey 13. 5",,38a8da29-fe9a-49dd-9f68-2f479e65698a,http://emlo.bodleian.ox.ac.uk/profile/work/38a8da29-fe9a-49dd-9f68-2f479e65698a
500171,1676,10,3,1676-10-03,0,,,,,"""your lr. of Oct. 3.""",0,0,0,,"Aubrey, John",400011,,0,0,,"Paschall, Andrew (Reverend)",16056,,0,0,,,,,0,0,,,,,0,0,,,,,,,,,,"Aubrey, John",,,,"Answered by AP-JA, 1676-10-10; Mentioned Bodl. Aubrey 13. 11",,d5d2cdbf-5538-43e4-a96b-8e6472392b9d,http://emlo.bodleian.ox.ac.uk/profile/work/d5d2cdbf-5538-43e4-a96b-8e6472392b9d
500172,1676,12,2,1676-12-02,0,,,,,"""yrs. Of Dec. 2d.""",0,0,0,,"Aubrey, John",400011,,0,0,,"Paschall, Andrew (Reverend)",16056,,0,0,,,,,0,0,,,,,0,0,,,,,,,,,,"Aubrey, John",,,,"Answered by AP-JA, 1676-12-12; Mentioned Bodl. Aubrey 13. 14",,5ec9b492-a5d9-4f8d-b248-c568f471dc98,http://emlo.bodleian.ox.ac.uk/profile/work/5ec9b492-a5d9-4f8d-b248-c568f471dc98
500169,1676,,,1676-12-31,0,,,,,[probably March or April],0,0,0,,"Aubrey, John",400011,,0,0,,"Paschall, Andrew (Reverend)",16056,,0,0,,,,,0,0,,,,,0,0,,,,,,,,,,"Aubrey, John",,,,"Answered by AP-JA, 1676-05-10; Mentioned Bodl. Aubrey 13. 9",,3e014b1c-131d-446c-a5cd-0fce8b7076d9,http://emlo.bodleian.ox.ac.uk/profile/work/3e014b1c-131d-446c-a5cd-0fce8b7076d9
500170,1676,9,30,1676-09-30,0,,,,,"""yrs of Sept. 30th""",0,0,0,,"Aubrey, John",400011,,0,0,,"Paschall, Andrew (Reverend)",16056,,0,0,,,,,0,0,,,,,0,0,,,,,,,,,,"Aubrey, John",,,,"Answered by AP-JA, 1676-10-10; Mentioned Bodl. Aubrey 13. 11",,bb910ef2-ccdf-49bb-bb43-4d516ded3e30,http://emlo.bodleian.ox.ac.uk/profile/work/bb910ef2-ccdf-49bb-bb43-4d516ded3e30
500176,1677,3,22,1677-03-22,0,,,,,March. 22. 1676/7.,0,0,0,,"Aubrey, John",400011,,0,0,,"Paschall, Andrew (Reverend)",16056,,0,0,,"London, England",1606,,0,0,,"Bridgwater, Somerset, England",500023,To be left at the posthouse | in Bridgewater,0,0,,,,,,,,,,"Aubrey, John",,,,"Answered by AP-JA, 1677-03-26; Enclosing Thomas Pigot-John Aubrey, 1677-02-25; Postmark ""MR/23""; Reply to AP-JA, 1677-02-13",,2ebfdfbd-2a27-4bf9-9da5-fff56b902fa5,http://emlo.bodleian.ox.ac.uk/profile/work/2ebfdfbd-2a27-4bf9-9da5-fff56b902fa5
500174,1677,,,1677-12-31,0,,,,,[April or May],0,0,1,,"Aubrey, John",400011,,0,0,,"Paschall, Andrew (Reverend)",16056,,0,0,,,,,0,0,,,,,0,0,,,,,,,,,,"Aubrey, John",,,,"Answered by AP-JA, 1677-06-04; Mentioned Bodl. Aubrey 13. 18",,1409db2d-2173-4bfd-8e57-ae35865980aa,http://emlo.bodleian.ox.ac.uk/profile/work/1409db2d-2173-4bfd-8e57-ae35865980aa
500177,1677,8,9,1677-08-09,0,,,,,Aug. 9th.,0,0,0,,"Aubrey, John",400011,,0,0,,"Paschall, Andrew (Reverend)",16056,,0,0,,,,,0,0,,,,,0,0,,,,,,,,,,"Aubrey, John",,,,Mentioned Bodl. Aubrey 13. 23,,b7952884-983e-477d-9d6a-da6f980331eb,http://emlo.bodleian.ox.ac.uk/profile/work/b7952884-983e-477d-9d6a-da6f980331eb
500179,1677,12,15,1677-12-15,0,,,,,"""yrs. Of Dec. 15.""",0,0,0,,"Aubrey, John",400011,,0,0,,"Paschall, Andrew (Reverend)",16056,,0,0,,,,,0,0,,,,,0,0,,,,,,,,,,"Aubrey, John",,,,"Answered by AP-JA, 1678-01-04; Mentioned Bodl. Aubrey 13. 27",,22204dfa-f22c-4a6a-b7b9-d74f23b4859f,http://emlo.bodleian.ox.ac.uk/profile/work/22204dfa-f22c-4a6a-b7b9-d74f23b4859f
500175,1677,,,1677-12-31,0,,,,,[between August and October],0,0,1,,"Aubrey, John",400011,,0,0,,"Paschall, Andrew (Reverend)",16056,,0,0,,,,,0,0,,,,,0,0,,,,,,,,,,"Aubrey, John",,,,"Answered by AP-JA, 1677-10-25; Mentioned Bodl. Aubrey 13. 24",,9fcd63f8-ce19-4baa-afec-b6068c36ee84,http://emlo.bodleian.ox.ac.uk/profile/work/9fcd63f8-ce19-4baa-afec-b6068c36ee84
500178,1677,8,14,1677-08-14,0,,,,,"""ye 14th instant""",0,0,0,,"Aubrey, John",400011,,0,0,,"Paschall, Andrew (Reverend)",16056,,0,0,,,,,0,0,,,,,0,0,,,,,,,,,,"Aubrey, John",,,,"Answered by AP-JA, 1677-08-19; Mentioned Bodl. Aubrey 13. 21",,926e10df-e036-457f-b757-fc4fb1de89a0,http://emlo.bodleian.ox.ac.uk/profile/work/926e10df-e036-457f-b757-fc4fb1de89a0
500173,1677,,,1677-12-31,0,,,,,[probably Jan or Feb],0,0,0,,"Aubrey, John",400011,,0,0,,"Paschall, Andrew (Reverend)",16056,,0,0,,,,,0,0,,,,,0,0,,,,,,,,,,"Aubrey, John",,,,"Answered by AP-JA, 1677-02-13; Mentioned Bodl. Aubrey 13. 15.  Written in Wilkins' Real Character",,8da060f2-799f-41c1-bbd6-9ed516ec4458,http://emlo.bodleian.ox.ac.uk/profile/work/8da060f2-799f-41c1-bbd6-9ed516ec4458
500183,1678,7,4,1678-07-04,0,,,,,"""yrs. Of July 4th.""",0,0,0,,"Aubrey, John",400011,,0,0,,"Paschall, Andrew (Reverend)",16056,,0,0,,,,,0,0,,,,,0,0,,,,,,,,,,"Aubrey, John",,,,"Answered by AP-JA, 1678-07-08; Mentioned Bodl. Aubrey 13. 32",,589ba040-2e91-4cc7-84c3-2430fdda6023,http://emlo.bodleian.ox.ac.uk/profile/work/589ba040-2e91-4cc7-84c3-2430fdda6023
500181,1678,,,1678-12-31,0,,,,,[late spring or summer],0,0,1,,"Aubrey, John",400011,,0,0,,"Paschall, Andrew (Reverend)",16056,,0,0,,,,,0,0,,,,,0,0,,,,,,,,,,"Aubrey, John",,,,"Answered by AP-JA, 1678-07-11; Mentioned Bodl. Aubrey 13. 31",,c7e5823a-9c1d-4327-9a44-3b27c00a906b,http://emlo.bodleian.ox.ac.uk/profile/work/c7e5823a-9c1d-4327-9a44-3b27c00a906b
500180,1678,,,1678-12-31,0,,,,,[late winter or spring],0,0,0,,"Aubrey, John",400011,,0,0,,"Paschall, Andrew (Reverend)",16056,,0,0,,,,,0,0,,,,,0,0,,,,,,,,,,"Aubrey, John",,,,"Answered by AP-JA, 1678-05-07; Mentioned Bodl. Aubrey 13. 29",,9c64ef13-55f9-4585-aeb9-b7a53cf9951f,http://emlo.bodleian.ox.ac.uk/profile/work/9c64ef13-55f9-4585-aeb9-b7a53cf9951f
500182,1678,1,8,1678-01-08,0,,,,,Jan. 8th,0,0,0,,"Aubrey, John",400011,,0,0,,"Paschall, Andrew (Reverend)",16056,,0,0,,,,,0,0,,,,,0,0,,,,,,,,,,"Aubrey, John",,,,"Answered by AP-JA, 1678-02-19; Mentioned Bodl. Aubrey 13. 28",,60478d2d-3bc8-4a2b-a262-6076ea97af22,http://emlo.bodleian.ox.ac.uk/profile/work/60478d2d-3bc8-4a2b-a262-6076ea97af22
500184,1679,,,1679-12-31,0,,,,,"""both your letters""",0,0,0,,"Aubrey, John",400011,,0,0,,"Paschall, Andrew (Reverend)",16056,,0,0,,,,,0,0,,,,,0,0,,,,,,,,,,"Aubrey, John",,,,Mentioned Bodl. Aubrey 13. 37,,ae9c94ef-0a6e-43a2-8bdf-50b950b1c71b,http://emlo.bodleian.ox.ac.uk/profile/work/ae9c94ef-0a6e-43a2-8bdf-50b950b1c71b
500186,1680,4,15,1680-04-15,0,,,,,"""yours of Apr. 15.""",0,0,0,,"Aubrey, John",400011,,0,0,,"Paschall, Andrew (Reverend)",16056,,0,0,,,,,0,0,,,,,0,0,,,,,,,,,,"Aubrey, John",,,,"Answered by AP-JA, 1680-05-04; Mentioned Bodl. Aubrey 13. 42",,37a806d5-72f4-483b-affd-8a5bec5748f4,http://emlo.bodleian.ox.ac.uk/profile/work/37a806d5-72f4-483b-affd-8a5bec5748f4
500185,1680,,,1680-12-31,0,,,,,,0,0,0,,"Aubrey, John",400011,,0,0,,"Paschall, Andrew (Reverend)",16056,,0,0,,,,,0,0,,,,,0,0,,,,,,,,,,"Aubrey, John",,,,"Answered by AP-JA, 1680-12-01; Mentioned Bodl. Aubrey 13. 45",,d675d77d-014e-4d3d-bf38-3fd1e564de99,http://emlo.bodleian.ox.ac.uk/profile/work/d675d77d-014e-4d3d-bf38-3fd1e564de99
500187,1681,,,1681-12-31,0,,,,,"""both yr. letters""",0,0,0,,"Aubrey, John",400011,,0,0,,"Paschall, Andrew (Reverend)",16056,,0,0,,,,,0,0,,,,,0,0,,,,,,,,,,"Aubrey, John",,,,"Answered by AP-JA, 1681-11-08; Mentioned Bodl. Aubrey 13. 48",,a459434e-8a19-4f6f-a516-0b11df306453,http://emlo.bodleian.ox.ac.uk/profile/work/a459434e-8a19-4f6f-a516-0b11df306453
500189,1682,10,7,1682-10-07,0,,,,,"""yrs. Of ye 7th Instant""",0,0,0,,"Aubrey, John",400011,,0,0,,"Paschall, Andrew (Reverend)",16056,,0,0,,,,,0,0,,,,,0,0,,,,,,,,,,"Aubrey, John",,,,"Answered by AP-JA, 1682-10-10; Mentioned Bodl. Aubrey 13. 53",,ed4d6106-5947-4b72-98ea-d8e1985ec9ee,http://emlo.bodleian.ox.ac.uk/profile/work/ed4d6106-5947-4b72-98ea-d8e1985ec9ee
500190,1682,10,19,1682-10-19,0,,,,,"""yours of ye 19th""",0,0,0,,"Aubrey, John",400011,,0,0,,"Paschall, Andrew (Reverend)",16056,,0,0,,,,,0,0,,,,,0,0,,,,,,,,,,"Aubrey, John",,,,"Answered by AP-JA, 1682-10-23; Mentioned Bodl. Aubrey 13. 54",,cc440660-0719-4a7c-b5d8-f512c2ccfe82,http://emlo.bodleian.ox.ac.uk/profile/work/cc440660-0719-4a7c-b5d8-f512c2ccfe82
500188,1682,,,1682-12-31,0,,,,,[probably Spring],0,0,0,,"Aubrey, John",400011,,0,0,,"Paschall, Andrew (Reverend)",16056,,0,0,,,,,0,0,,,,,0,0,,,,,,,,,,"Aubrey, John",,,,"Answered by AP-JA, 1682-04-18; Mentioned Bodl. Aubrey 13. 49",,f8aa95e2-1980-4712-8a14-ab40d125b307,http://emlo.bodleian.ox.ac.uk/profile/work/f8aa95e2-1980-4712-8a14-ab40d125b307
500192,1683,,,1683-12-31,0,,,,,[probably summer],0,0,1,,"Aubrey, John",400011,,0,0,,"Paschall, Andrew (Reverend)",16056,,0,0,,,,,0,0,,,,,0,0,,,,,,,,,,"Aubrey, John",,,,"Answered by AP-JA, 1683-07-13; Mentioned Bodl. Aubrey 13. 61",,081c635d-6317-4d05-97ce-847776c2fbcd,http://emlo.bodleian.ox.ac.uk/profile/work/081c635d-6317-4d05-97ce-847776c2fbcd
500191,1683,,,1683-12-31,0,,,,,[perhaps summer of early autumn],0,0,0,,"Aubrey, John",400011,,0,0,,"Paschall, Andrew (Reverend)",16056,,0,0,,,,,0,0,,,,,0,0,,,,,,,,,,"Aubrey, John",,,,"Answered by AP-JA, 1683-09-18; Mentioned Bodl. Aubrey 13. 59",,87197b59-0273-4487-817c-4c893ad2de14,http://emlo.bodleian.ox.ac.uk/profile/work/87197b59-0273-4487-817c-4c893ad2de14
500193,1683,9,,1683-09-30,0,,,,,[probably September],0,0,0,,"Aubrey, John",400011,,0,0,,"Paschall, Andrew (Reverend)",16056,,0,0,,,,,0,0,,,,,0,0,,,,,,,,,,"Aubrey, John",,,,"Answered by AP-JA, 1683-10-05; Mentioned Bodl. Aubrey 13. 63",,c34c1d65-5d75-4b63-964b-115aeac8784d,http://emlo.bodleian.ox.ac.uk/profile/work/c34c1d65-5d75-4b63-964b-115aeac8784d
500194,1684,6,26,1684-06-26,0,,,,,"""Jun: 26""",0,0,0,,"Aubrey, John",400011,,0,0,,"Paschall, Andrew (Reverend)",16056,,0,0,,,,,0,0,,,,,0,0,,,,,,,,,,"Aubrey, John",,,,"Answered by AP-JA, 1684-07-01; Mentioned Bodl. Aubrey 13. 66a",,07da0755-a277-4175-a7f0-a4c022bcf4eb,http://emlo.bodleian.ox.ac.uk/profile/work/07da0755-a277-4175-a7f0-a4c022bcf4eb
500195,1684,10,16,1684-10-16,0,,,,,"""yrs of Oct. 16""",0,0,0,,"Aubrey, John",400011,,0,0,,"Paschall, Andrew (Reverend)",16056,,0,0,,,,,0,0,,,,,0,0,,,,,,,,,,"Aubrey, John",,,,"Answered by AP-JA, 1684-11-11; Mentioned Bodl. Aubrey 13. 71",,26c8e775-b7c2-4e7a-bd9a-167bab6afddd,http://emlo.bodleian.ox.ac.uk/profile/work/26c8e775-b7c2-4e7a-bd9a-167bab6afddd
500563,1684,8,16,1684-08-16,0,,,,,16 Aug. 84,0,0,0,,"Axe, Thomas",1026,,0,0,,"Paschall, Andrew (Reverend)",16056,,0,0,,"Taunton, Somerset, England",400274,,0,0,,"Chedzoy, Somerset, England",3702,Chedzoy,0,0,,,,,,,,,,"Aubrey, John",,,,"Mention of ""our Friend Mr Awberry""",,0bf939d2-6cbb-415c-a347-e40fc614c23a,http://emlo.bodleian.ox.ac.uk/profile/work/0bf939d2-6cbb-415c-a347-e40fc614c23a
500565,1684,9,7,1684-09-07,0,,,,,"""7 September 84""",0,0,0,,"Axe, Thomas",1026,,0,0,,"Paschall, Andrew (Reverend)",16056,,0,1,,Orchard,500049,,0,0,,,,,0,0,,,,,,,,,,"Aubrey, John",,,,"Encloses TA-[AP?], 1684-09-04",,e18ef3a0-0a42-40f6-a786-f3a466160dac,http://emlo.bodleian.ox.ac.uk/profile/work/e18ef3a0-0a42-40f6-a786-f3a466160dac
500564,1684,9,4,1684-09-04,0,,,,,4 Sept 1684.,0,0,0,,"Axe, Thomas",1026,,0,0,,"Paschall, Andrew (Reverend)",16056,,0,1,,Orchard,500049,,0,0,,,,,0,0,,,,,,,,,,"Aubrey, John",,,,"Tenders humble service to ""Mr Awberry""; Enclosed in TA-[AP?], 1684-09-07",,c086053e-9bf2-4e80-a0f2-7b575c05425c,http://emlo.bodleian.ox.ac.uk/profile/work/c086053e-9bf2-4e80-a0f2-7b575c05425c
500196,1685,5,,1685-05-31,0,,,,,[likely between 5 and 14 May],0,0,0,,"Aubrey, John",400011,,0,0,,"Paschall, Andrew (Reverend)",16056,,0,0,,,,,0,0,,,,,0,0,,,,,,,,,,"Aubrey, John",,,,"Answered by AP-JA, 1685-05-15; Mentioned Bodl. Aubrey 13. 74",,18e888cb-09f6-4d9e-b26b-d22f4ecad041,http://emlo.bodleian.ox.ac.uk/profile/work/18e888cb-09f6-4d9e-b26b-d22f4ecad041
500198,1686,11,2,1686-11-02,0,,,,,"""ye 2d. Instant""",0,0,0,,"Aubrey, John",400011,,0,0,,"Paschall, Andrew (Reverend)",16056,,0,0,,,,,0,0,,,,,0,0,,,,,,,,,,"Aubrey, John",,,,"Answered by AP-JA, 1686-11-09; Mentioned Bodl. Aubrey 13. 79",,8dc7621b-fd6e-487f-9d97-2cacf1005059,http://emlo.bodleian.ox.ac.uk/profile/work/8dc7621b-fd6e-487f-9d97-2cacf1005059
500197,1686,4,16,1686-04-16,0,,,,,"""yours of ye 16th.""",0,0,0,,"Aubrey, John",400011,,0,0,,"Paschall, Andrew (Reverend)",16056,,0,0,,,,,0,0,,,,,0,0,,,,,,,,,,"Aubrey, John",,,,"Answered by AP-JA, 1686-04-20; Mentioned Bodl. Aubrey 13. 77",,ab5c6002-98a1-4b7e-bcf1-ac0e5dc1aecd,http://emlo.bodleian.ox.ac.uk/profile/work/ab5c6002-98a1-4b7e-bcf1-ac0e5dc1aecd
500199,1687,4,16,1687-04-16,0,,,,,"""yrs. of ye 16th""",0,0,0,,"Aubrey, John",400011,,0,0,,"Paschall, Andrew (Reverend)",16056,,0,0,,,,,0,0,,,,,0,0,,,,,,,,,,"Aubrey, John",,,,"Answered by AP-JA, 1686-04-23; Mentioned Bodl. Aubrey 13. 81",,9d0aa9db-7839-48de-bb61-d9c4a25bc38d,http://emlo.bodleian.ox.ac.uk/profile/work/9d0aa9db-7839-48de-bb61-d9c4a25bc38d
500201,1689,11,2,1689-11-02,0,,,,,Nov. 2.,0,0,0,,"Aubrey, John",400011,,0,0,,"Paschall, Andrew (Reverend)",16056,,0,0,,,,,0,0,,,,,0,0,,,,,,,,,,"Aubrey, John",,,,"Answered by AP-JA, 1689-11-04; Mentioned Bodl. Aubrey 13. 83",,fe46fc91-0d39-4993-b0cd-e05db09705f8,http://emlo.bodleian.ox.ac.uk/profile/work/fe46fc91-0d39-4993-b0cd-e05db09705f8
500202,1689,11,28,1689-11-28,0,,,,,"""yrs. of ye 28th past""",0,0,0,,"Aubrey, John",400011,,0,0,,"Paschall, Andrew (Reverend)",16056,,0,0,,,,,0,0,,,,,0,0,,,,,,,,,,"Aubrey, John",,,,"Answered by AP-JA, 1689-12-02; Mentioned Bodl. Aubrey 13. 84",,fa6e61fc-d72e-45c9-86ac-8a742b63e546,http://emlo.bodleian.ox.ac.uk/profile/work/fa6e61fc-d72e-45c9-86ac-8a742b63e546
500200,1689,7,13,1689-07-13,0,,,,,the 13th Instant,0,0,0,,"Aubrey, John",400011,,0,0,,"Paschall, Andrew (Reverend)",16056,,0,0,,,,,0,0,,,,,0,0,,,,,,,,,,"Aubrey, John",,,,"Answered by AP-JA, 1689-07-22; Mentioned at Bodl. Top. Gen. C. 25. 120",,6688b883-317d-4674-8e56-4afe3afe259d,http://emlo.bodleian.ox.ac.uk/profile/work/6688b883-317d-4674-8e56-4afe3afe259d
500203,1693,5,,1693-05-31,0,,,,,[probably May],0,0,0,,"Aubrey, John",400011,,0,0,,"Paschall, Andrew (Reverend)",16056,,0,0,,,,,0,0,,,,,0,0,,,,,,,,,,"Aubrey, John",,,,"Answered by AP-JA, 1693-06-02; Mentioned Bodl. Aubrey 13. 85",,38516b38-20ac-498c-a1bd-8fda1458a0a5,http://emlo.bodleian.ox.ac.uk/profile/work/38516b38-20ac-498c-a1bd-8fda1458a0a5
500164,,4,8,9999-04-08,0,,,,,"""yours of Apr. 8th.""",0,0,0,,"Aubrey, John",400011,,0,0,,"Paschall, Andrew (Reverend)",16056,,0,0,,,,,0,0,,,,,0,0,,,,,,,,,,"Aubrey, John",,,,"Answered by AP-JA, 0000-04-00; Mentioned Bod. Aubrey 13. 86",,c50c9e18-dc29-426c-a67b-25aa32cd65e5,http://emlo.bodleian.ox.ac.uk/profile/work/c50c9e18-dc29-426c-a67b-25aa32cd65e5
500163,,,,9999-12-31,0,,,,,[undated],0,0,0,,"Aubrey, John",400011,,0,0,,"Paschall, Andrew (Reverend)",16056,,0,0,,,,,0,0,,"Bridgwater, Somerset, England",500023,To be left at the post-house | in Bridgewater,0,0,,,,,,,,,,"Aubrey, John",,,,"Enclosing Thomas Pigot-John Aubrey, 1677-00-18 in the Real Character",,4c84f33b-8667-406d-9746-b7e075e5951f,http://emlo.bodleian.ox.ac.uk/profile/work/4c84f33b-8667-406d-9746-b7e075e5951f
601775,1684,9,16,1684-09-26,0,,,,JM,,0,0,1,,"Wallis, John (Dr)",600059,,0,0,,"Paterson, Robert",600140,,0,0,,,,,0,0,,,,,0,0,,,,,,,,,,"Wallis, John",,,,"Existence and date: Mentioned in Wallis-Skene 16/[26].IX.1684. | This letter to the Principal of the Mareschal College at Aberdeen was a duplicate
of Wallis-Skene 16/[26].IX.1684, presumably sent at the same day.",,61d85c42-b3ba-4616-bd81-1ed058e34aaf,http://emlo.bodleian.ox.ac.uk/profile/work/61d85c42-b3ba-4616-bd81-1ed058e34aaf
601204,1691,12,21,1691-12-31,0,,,,JM,Dec. 21. 1691.,0,0,0,,"Wallis, John (Dr)",600059,,0,0,,"Pawling, Robert",600198,,0,0,,,,,0,0,,"Westminster, London, England",400141,For Mr. Robert Pawling in Dorset Court in Chanel-Row Westminster.,0,0,,,"cipher; 
Constantinople; 
Rome; 
Hamburg",,,,"Brandenburg, Elector of (mentioned 1691-1700); King of France; King of Poland (mentioned 1689-91); Schmettau, Wolfgang de",600392; 600393; 600405; 600460,,"Wallis, John",,,,,,389a862a-167f-41e3-907c-09c79f9ff931,http://emlo.bodleian.ox.ac.uk/profile/work/389a862a-167f-41e3-907c-09c79f9ff931
